_id,Inspections.ClosedDate,inspections.OpenedDate,latitude,longitude,propertyAddress,propertyWard,violations.violationDescription,violations.violationFireCode
184406,2019-08-20T13:28:37,2018-11-07T14:48:43,43.64407,-79.38943,300 Front St W,10,2.2.3.2 Maintenance of closures,2.2.3.2
184407,2019-06-10T09:20:43,2018-11-12T14:08:44,43.69683,-79.29334,3 Massey Sq,19,2.8.2.1 Measures in a fire safety plan,2.8.2.1
184408,2018-11-08T14:41:52,2018-11-07T14:26:09,43.75173,-79.31437,100 Rowena Dr,16,,
184409,2018-11-26T15:00:00,2018-11-12T00:00:00,43.6593,-79.37092,251 Sherbourne St,13,7.2.5.1 Maintenance of certain fire emergency systems,7.2.5.1
184410,2019-03-04T15:42:42,2018-11-12T14:54:03,43.72638,-79.31152,1720 Eglinton Ave E,16,9.6.3.4 Stairway separations,9.6.3.4
184411,2018-09-18T11:39:44,2018-09-18T11:39:44,43.710770000000004,-79.39434,88 Broadway Ave,15,,
184412,2019-02-25T10:58:33,2018-11-20T10:02:51,43.710770000000004,-79.39434,88 Broadway Ave,15,1.1.2.3./6.5.5.7. Records of Test (Electrical Supervision),1.1.2.3./6.5.5.7.
184413,2019-02-25T10:58:33,2018-11-20T10:02:51,43.710770000000004,-79.39434,88 Broadway Ave,15,1.1.2.3./7.3.1.2. Records of Test (Smoke Control),1.1.2.3./7.3.1.2.
184414,2019-04-02T00:00:00,2018-09-18T00:00:00,43.76882,-79.3473,95 Havenbrook Blvd,17,2.8.2.5 Posting fire emergency procedures,2.8.2.5
184415,2019-04-02T00:00:00,2018-09-18T00:00:00,43.76882,-79.3473,95 Havenbrook Blvd,17,6.5.6.2 Valve access,6.5.6.2
184416,2018-10-03T09:02:28,2018-09-18T14:49:46,43.74272,-79.21934,3181 Eglinton Ave E,20,2.7.1.7 Maintenance and lighting for exits,2.7.1.7
184417,2018-12-20T15:16:29,2018-09-20T08:35:04,43.64802,-79.39688000000001,438 Richmond St W,10,2.6.1.7 Operation of systems,2.6.1.7
184418,2018-12-20T15:16:29,2018-09-20T08:35:04,43.64802,-79.39688000000001,438 Richmond St W,10,"6.5.1.2 Repair, replacement, alterations, inspection, testing and maintenance",6.5.1.2
184419,2018-12-13T12:00:23,2018-09-27T16:36:14,43.7143,-79.26921,3479 St Clair Ave E,20,6.5.3.4 Sprinkler heads,6.5.3.4
184420,2018-09-19T16:00:47,2018-09-19T08:28:05,43.655409999999996,-79.45841999999999,1700 Bloor St W,4,,
184421,2018-10-17T11:30:33,2018-09-20T11:34:39,43.64015,-79.39246,9 Spadina Ave,10,6.3.1.4 Fire Alarm Maintenance ,6.3.1.4
184422,2019-01-15T16:40:18,2018-09-19T16:59:22,43.7314,-79.51031,2425 Jane St,6,1.1.2.3 Records to be made available on request,1.1.2.3
184423,2019-06-26T15:14:43,2018-09-25T17:34:14,43.67564,-79.50818000000001,240 Scarlett Rd,5,6.4.2.6 Standpipe identification,6.4.2.6
184424,2019-04-10T17:09:59,2018-09-21T16:53:40,43.677279999999996,-79.50686,270 Scarlett Rd,5,9.6.2.15 Storage garages,9.6.2.15
184425,2018-09-26T09:38:15,2018-09-26T09:38:15,43.67564,-79.50818000000001,240 Scarlett Rd,5,,
184426,2019-02-08T08:26:48,2018-09-19T16:47:21,43.67662,-79.50761999999999,260 Scarlett Rd,5,9.6.2.11 Refuse storage rooms,9.6.2.11
184427,2018-12-20T17:08:02,2018-09-25T08:50:37,43.66398,-79.50213000000001,4029 Old Dundas St,4,1.1.2.3./6.5.5.3. Records of Test (Water Flow Test),1.1.2.3./6.5.5.3.
184428,2018-12-20T17:08:02,2018-09-25T08:50:37,43.66398,-79.50213000000001,4029 Old Dundas St,4,2.8.2.5 Posting fire emergency procedures,2.8.2.5
184429,2018-10-04T11:30:43,2018-09-24T09:01:51,43.6422,-79.43635,20 West Lodge Ave,4,,
184430,2019-05-21T13:11:07,2018-10-09T16:30:10,43.74067,-79.23514,15 Torrance Rd,21,1.1.2.3./6.2.7.5. Records of Test (Fire Extinguishers),1.1.2.3./6.2.7.5.
184431,2019-05-21T13:11:07,2018-10-09T16:30:10,43.74067,-79.23514,15 Torrance Rd,21,1.1.2.3./6.5.5.3. Records of Test (Water Flow Test),1.1.2.3./6.5.5.3.
184432,2019-05-21T13:11:07,2018-10-09T16:30:10,43.74067,-79.23514,15 Torrance Rd,21,"2.7.2.2 Requirements for locking, latching and fastening devices",2.7.2.2
184433,2018-12-13T11:30:40,2018-09-29T16:00:03,43.77325,-79.25603000000001,60 Town Centre Crt,21,1.1.2.3./6.5.5.3. Records of Test (Water Flow Test),1.1.2.3./6.5.5.3.
184434,2018-12-27T10:26:05,2018-12-27T10:26:05,43.773740000000004,-79.25555,70 Town Centre Crt,21,,
184435,2019-05-07T15:00:00,2018-10-09T15:00:34,43.74992,-79.26862,301 Prudential Dr,21,1.1.2.3./6.3.3.8 - Records of Test (Smoke Alarms),1.1.2.3./6.3.3.8
184436,2019-05-07T15:00:00,2018-10-09T15:00:34,43.74992,-79.26862,301 Prudential Dr,21,1.1.2.3./6.4.3.7.(1) Records of Test (Standpipe - FD Connections),1.1.2.3./6.4.3.7.(1)
184437,2019-05-07T15:00:00,2018-10-09T15:00:34,43.74992,-79.26862,301 Prudential Dr,21,6.2.4.3 Distance above floor,6.2.4.3
184438,2019-01-30T16:30:49,2018-09-26T16:30:57,43.82479,-79.27447,88 Alton Towers Crcl,23,2.2.2.1 Damaged fire separations,2.2.2.1
184439,2019-03-15T15:00:20,2018-10-09T14:30:03,43.78097,-79.24978,88 Corporate Dr,24,1.1.2.3./6.4.3.5. Records of Test (Flow and Pressure Tests),1.1.2.3./6.4.3.5.
184440,2019-03-15T15:00:20,2018-10-09T14:30:03,43.78097,-79.24978,88 Corporate Dr,24,2.7.3.2 Exit Signs,2.7.3.2
184441,2018-10-11T15:33:29,2018-10-09T12:00:00,43.66847,-79.37996,105 Isabella St,13,,
184442,2019-04-16T10:00:11,2018-10-02T15:00:08,43.74243,-79.23196,126 Bellamy Rd N,21,"1.1.1.2 Check, inspect and test",1.1.1.2
184443,2019-03-26T07:46:06,2018-08-28T08:14:07,43.70905,-79.39211,199 Roehampton Ave,12,"6.5.1.1 Repair, replacement, alterations, inspection, testing and maintenance",6.5.1.1
184444,2019-01-10T16:12:14,2018-09-18T17:27:26,43.682159999999996,-79.5643,60 Callowhill Dr,2,1.1.2.3./6.5.5.3. Records of Test (Water Flow Test),1.1.2.3./6.5.5.3.
184445,2018-10-02T12:40:13,2018-10-02T12:40:13,43.700590000000005,-79.51599,1901 Weston Rd,5,,
184446,2018-10-29T13:45:41,2018-10-01T11:25:45,43.65712,-79.37092,200 Sherbourne St,13,6.3.1.4 Fire Alarm Maintenance ,6.3.1.4
184447,2019-04-17T15:39:09,2018-10-10T13:01:20,43.635709999999996,-79.39883,650 Queens Quay W,10,2.7.3.1,2.7.3.1
184448,2019-08-07T09:58:29,2018-10-01T16:17:03,43.81139,-79.22604,100 Wingarden Crt,23,2.2.3.2 Maintenance of closures,2.2.3.2
184449,2019-08-21T15:31:10,2018-10-11T10:30:02,43.6405,-79.38081,8 York St,10,1.1.2.3./6.7.1.1. Records of Test (Emergency Power Systems),1.1.2.3./6.7.1.1.
184450,2019-08-21T09:24:01,2018-11-22T12:00:45,43.6401,-79.38149,208 Queens Quay W,10,1.1.2.3./6.5.5.4. Records of Test (Dry Pipe Trip Test),1.1.2.3./6.5.5.4.
184451,2019-08-21T09:24:01,2018-11-22T12:00:45,43.6401,-79.38149,208 Queens Quay W,10,6.3.1.2 Monitoring,6.3.1.2
184452,2018-11-23T11:30:49,2018-11-14T00:00:00,43.63816,-79.41414,65 East Liberty St,10,,
184453,2019-03-27T14:30:41,2018-11-13T13:30:30,43.61854,-79.48509,2287 Lake Shore Blvd W,3,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),1.1.2.3./6.3.2.2.
184454,2019-05-17T08:11:04,2018-10-14T17:19:20,43.688309999999994,-79.39709,55 Delisle Ave,12,2.8.3.4 Records,2.8.3.4
184455,2018-11-27T16:52:14,2018-11-15T16:24:01,43.75121,-79.58286,1 Rowntree Rd,1,,
184456,2018-11-22T00:00:00,2018-11-20T00:00:00,43.77106,-79.34464,24 Forest Manor Rd,17,,
184457,2019-07-16T15:30:54,2018-11-22T16:30:29,43.685179999999995,-79.51599,40 Richview Rd,2,1.1.2.3./6.4.3.5. Records of Test (Flow and Pressure Tests),1.1.2.3./6.4.3.5.
184458,2018-10-10T08:42:18,2018-10-10T07:44:01,43.67088,-79.45393,1884 Davenport Rd,9,,
184459,2018-12-04T15:15:42,2018-11-22T15:46:57,43.63858,-79.39936,70 Queens Wharf Rd,10,,
184460,2018-11-30T14:44:13,2018-11-22T15:43:44,43.64575,-79.39761999999999,19 Brant St,10,,
184461,2018-11-23T10:59:45,2018-11-22T10:01:46,43.645140000000005,-79.40981,798 Richmond St W,10,,
184462,2018-11-26T00:00:00,2018-11-26T00:00:00,43.65485,-79.38467,111 Elizabeth St,10,,
184463,2018-11-20T13:30:00,2018-11-20T13:30:00,43.76545,-79.38493000000001,38 Kenaston Gdns,17,,
184464,2019-06-11T16:00:00,2018-11-20T14:30:00,43.75667,-79.40778,51 Harrison Garden Blvd,18,2.4.1.1 Accumulation of combustible materials,2.4.1.1
184465,2019-03-01T00:00:00,2018-12-05T00:00:00,43.69011,-79.34161999999999,270 Donlands Ave,14,2.2.3.2 Maintenance of closures,2.2.3.2
184466,2018-12-18T15:15:13,2018-12-18T15:15:13,43.66065,-79.36606,1 Oak St,13,,
184467,2019-04-16T17:14:39,2018-11-14T17:03:27,43.601729999999996,-79.50916,20 Garnett Janes Rd,3,6.3.1.2 Monitoring,6.3.1.2
184468,2018-11-29T00:00:00,2018-11-27T00:00:00,43.76463,-79.34577,50 Graydon Hall Dr,16,,
184469,2018-12-07T00:00:00,2018-11-27T00:00:00,43.703,-79.34146,53 Thorncliffe Park Dr,15,,
184470,2019-04-30T14:36:09,2018-11-20T16:28:58,43.6153,-79.48897,11 Superior Ave,3,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),1.1.2.3./6.3.2.2.
184471,2019-05-07T16:11:29,2018-11-23T17:02:12,43.62395,-79.48844,155 Legion Rd N,3,2.2.2.1 Damaged fire separations,2.2.2.1
184472,2019-01-17T10:58:41,2018-11-02T14:15:46,43.68227,-79.47267,600 Rogers Rd,5,9.6.3.6 Exit signs,9.6.3.6
184473,2019-02-19T08:14:34,2018-11-29T16:15:03,43.69836,-79.38695,384 Mount Pleasant Rd,12,7.2.5.1 Maintenance of certain fire emergency systems,7.2.5.1
184474,2018-12-05T00:00:00,2018-12-03T00:00:00,43.77494,-79.33545,30 Herons Hill Way,17,2.8.2.1 Measures in a fire safety plan,2.8.2.1
184475,2019-04-26T14:39:59,2018-12-19T15:50:04,43.76274,-79.19283,4301 Kingston Rd,24,1.1.2.3 Records to be made available on request,1.1.2.3
184476,2019-08-06T15:07:32,2018-12-18T08:55:00,43.768,-79.18535,4205 Lawrence Ave E,25,1.1.2.2 Retention of records,1.1.2.2
184477,2019-06-19T11:47:29,2018-12-05T14:11:46,43.76075,-79.21710999999999,550 Scarborough Golf Club Rd,24,2.4.1.1 Accumulation of combustible materials,2.4.1.1
184478,2019-02-05T13:39:25,2018-12-06T15:52:28,43.72423,-79.51065,200 Chalkfarm Dr,7,6.5.1.5 Obstructions,6.5.1.5
184479,2019-01-23T17:19:11,2018-12-05T12:55:58,43.73238,-79.53697,3077 Weston Rd,7,2.7.3.2 Exit Signs,2.7.3.2
184480,2019-03-19T14:26:14,2018-12-06T15:57:38,43.6917,-79.46941,2480 Eglinton Ave W,5,2.7.3.2 Exit Signs,2.7.3.2
184481,2019-05-03T11:00:31,2019-03-01T12:30:10,43.78203,-79.2916,3825 Sheppard Ave E,22,2.16.2.1 Installation requirements,2.16.2.1
184482,2019-06-19T15:47:38,2019-03-19T13:49:06,43.669340000000005,-79.40526,50 Spadina Rd,11,6.6.3.5 Fire pump flow tests,6.6.3.5
184483,2018-12-10T13:00:06,2018-12-10T13:00:06,43.78978,-79.4518,90 Fisherville Rd,6,,
184484,2019-03-20T13:58:12,2018-12-10T15:44:53,43.70327,-79.44103,145 Marlee Ave,8,1.1.2.3 Records to be made available on request,1.1.2.3
184485,2018-12-27T16:39:56,2018-12-11T08:03:56,43.679190000000006,-79.4254,580 Christie St,12,,
184486,2019-01-02T13:24:27,2018-12-11T14:59:46,43.669579999999996,-79.38377,50 Charles St E,11,,
184487,2019-06-28T00:00:04,2018-12-10T00:00:05,43.70606,-79.40311,2 Edith Dr,8,2.4.1.1 Accumulation of combustible materials,2.4.1.1
184488,2018-12-17T17:04:32,2018-12-14T09:46:32,43.698440000000005,-79.38938,221 Balliol St,12,,
184489,2018-12-12T17:10:46,2018-12-12T17:10:46,43.79079,-79.35613000000001,350 Seneca Hill Dr,17,,
184490,2019-03-07T10:47:33,2018-12-18T12:01:05,43.69576,-79.30259000000001,444 Lumsden Ave,19,,
184491,2019-04-02T14:49:24,2018-12-27T15:19:59,43.706140000000005,-79.3415,79 Thorncliffe Park Dr,15,6.2.1.2 Maintenance,6.2.1.2
184492,2019-04-02T14:49:24,2018-12-27T15:19:59,43.706140000000005,-79.3415,79 Thorncliffe Park Dr,15,9.6.5.6 Firefighters' elevators,9.6.5.6
184493,2018-12-28T15:11:19,2018-12-28T14:45:53,43.6688,-79.38396,45 Charles St E,13,,
184494,2019-01-03T12:52:31,2019-01-03T12:52:31,43.76583,-79.38614,18 Kenaston Gdns,17,,
184495,2019-05-08T15:13:12,2019-01-09T08:35:32,43.68592,-79.41458,320 Tweedsmuir Ave,12,1.1.2.3./6.5.5.2. Records of Test (Sprinkler Alarm Test),1.1.2.3./6.5.5.2.
184496,2019-02-06T15:32:10,2019-01-02T15:07:05,43.66816,-79.40661,34 Walmer Rd,11,1.1.2.3 Records to be made available on request,1.1.2.3
184497,2019-01-08T00:00:52,2019-01-03T15:00:49,43.715540000000004,-79.35795999999999,972 Eglinton Ave E,15,,
184498,2019-01-10T12:42:28,2019-01-03T08:20:20,43.699729999999995,-79.43030999999999,989 Eglinton Ave W,12,,
184499,2019-06-11T09:30:00,2018-12-20T14:15:13,43.64622,-79.37472,55 The Esplanade,10,2.2.3.2 Maintenance of closures,2.2.3.2
184500,2019-06-11T09:30:00,2018-12-20T14:15:13,43.64622,-79.37472,55 The Esplanade,10,B.6.4.1.3.(1) STANDPIPE CAPS & BACK-FLUSHING,6.4.1.3. (1)
184501,2019-06-11T09:30:00,2018-12-20T14:15:13,43.64622,-79.37472,55 The Esplanade,10,9.6.3.6 Exit signs,9.6.3.6
184502,2019-01-08T15:15:59,2019-01-08T15:15:59,43.75121,-79.58286,1 Rowntree Rd,1,,
184503,2019-01-09T08:18:46,2019-01-09T08:18:46,43.72889,-79.54672,75 Tandridge Cres,1,,
184504,2019-02-05T11:06:16,2019-01-07T15:08:12,43.6358,-79.47124000000001,105 The Queensway,4,,
184505,2018-10-02T15:21:43,2018-10-02T15:21:43,43.79858,-79.30512,2821 Birchmount Rd,22,,
184506,2018-11-14T14:51:04,2018-10-11T15:26:17,43.63947,-79.38507,250 Queens Quay W,10,1.1.2.3./6.7.1.1. Records of Test (Emergency Power Systems),1.1.2.3./6.7.1.1.
184507,2019-03-07T17:03:39,2018-10-02T15:34:50,43.647690000000004,-79.39692,435 Richmond St W,10,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),1.1.2.3./6.3.2.2.
184508,2019-03-07T17:03:39,2018-10-02T15:34:50,43.647690000000004,-79.39692,435 Richmond St W,10,1.1.2.3./6.4.3.5. Records of Test (Flow and Pressure Tests),1.1.2.3./6.4.3.5.
184509,2018-10-15T11:58:38,2018-10-03T17:01:04,43.76724,-79.18881,4175 Lawrence Ave E,24,,
184510,2019-01-02T00:00:00,2018-10-03T00:00:00,43.63878,-79.41631,150 East Liberty St,10,2.8.2.1 Measures in a fire safety plan,2.8.2.1
184511,2018-10-18T11:00:00,2018-10-18T11:00:00,43.64326,-79.3764,16 Yonge St,10,,
184512,2019-01-02T10:36:32,2019-01-02T10:36:32,43.67074,-79.40165,206 St George St,11,,
184513,2019-03-06T14:08:05,2018-11-08T08:26:27,43.64311,-79.42825,11 Peel Ave,9,2.2.3.2 Maintenance of closures,2.2.3.2
184514,2019-03-06T14:08:05,2018-11-08T08:26:27,43.64311,-79.42825,11 Peel Ave,9,2.2.3.3 Operation of closures,2.2.3.3
184515,2019-04-30T09:15:32,2018-11-27T15:13:25,43.6535,-79.4286,998 College St,9,1.1.2.3./6.3.2.4. Records of Test (Voice Communication),1.1.2.3./6.3.2.4
184516,2018-12-20T17:16:48,2018-10-09T17:04:42,43.60942,-79.55872,235 Sherway Gardens Rd,3,2.5.1.4 Signs,2.5.1.4
184517,2018-10-31T15:21:39,2018-10-09T13:59:33,43.708040000000004,-79.39457,130 Eglinton Ave E,12,,
184518,2018-10-11T00:00:00,2018-10-11T00:00:00,43.64124,-79.4144,1005 King St W,10,,
184519,2019-01-18T12:03:11,2019-01-18T12:03:11,43.70577,-79.46679,50 Lotherton Ptwy,8,,
184520,2018-11-27T08:47:56,2018-10-10T14:40:50,43.65529,-79.46808,80 Quebec Ave,4,2.2.2.1 Damaged fire separations,2.2.2.1
184521,2018-11-08T14:26:42,2018-10-16T14:36:04,43.76314,-79.20798,3895 Lawrence Ave E- A,24,,
184522,2019-04-08T15:55:24,2018-10-09T15:16:37,43.6952,-79.39792,19 Lascelles Blvd,12,2.2.2.1 Damaged fire separations,2.2.2.1
184523,2019-03-27T14:00:17,2018-10-11T16:44:34,43.69996,-79.51856,2088 Lawrence Ave W,5,1.1.2.3./6.4.3.5. Records of Test (Flow and Pressure Tests),1.1.2.3./6.4.3.5.
184524,2019-03-27T14:00:17,2018-10-11T16:44:34,43.69996,-79.51856,2088 Lawrence Ave W,5,1.1.2.3./7.3.1.2. Records of Test (Smoke Control),1.1.2.3./7.3.1.2.
184525,2018-10-30T15:18:44,2018-10-10T08:11:27,43.72433,-79.51474,160 Chalkfarm Dr,7,6.3.1.4 Fire Alarm Maintenance ,6.3.1.4
184526,2019-03-11T10:57:15,2018-11-05T15:40:20,43.6859,-79.4926,3561 Eglinton Ave W,5,1.1.2.3./6.5.5.4. Records of Test (Dry Pipe Trip Test),1.1.2.3./6.5.5.4.
184527,2019-02-20T16:21:31,2018-10-17T17:02:32,43.69811,-79.48903,25 Martha Eaton Way,5,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),1.1.2.3./6.3.2.2.
184528,2019-02-20T16:21:31,2018-10-17T17:02:32,43.69811,-79.48903,25 Martha Eaton Way,5,1.1.2.3./6.5.5.3. Records of Test (Water Flow Test),1.1.2.3./6.5.5.3.
184529,2019-01-17T15:20:30,2018-11-05T15:50:59,43.69312,-79.46885999999999,33 Gabian Way,5,1.1.2.1 Records to be prepared,1.1.2.1
184530,2019-01-17T15:20:30,2018-11-05T15:50:59,43.69312,-79.46885999999999,33 Gabian Way,5,1.1.2.3./6.5.5.3. Records of Test (Water Flow Test),1.1.2.3./6.5.5.3.
184531,2018-12-14T09:35:33,2018-10-09T15:54:49,43.6088,-79.54758000000001,785 Brown's Line,3,,
184532,2018-12-19T11:00:52,2018-10-22T12:00:12,43.60067,-79.51151999999999,250 Twelfth St,3,2.2.3.2 Maintenance of closures,2.2.3.2
184533,2019-06-25T16:00:01,2018-11-01T12:00:13,43.68217,-79.5107,25 Fontenay Crt,2,1.1.2.3./6.5.5.2. Records of Test (Sprinkler Alarm Test),1.1.2.3./6.5.5.2.
184534,2019-06-25T12:00:14,2018-10-24T13:00:09,43.68327,-79.51245,30 Fontenay Crt,2,2.2.3.2 Maintenance of closures,2.2.3.2
184535,2019-04-11T12:00:53,2018-11-05T14:30:10,43.683009999999996,-79.52595,1403 Royal York Rd,2,1.1.2.3./6.6.5.6. Records of Test (Hydrant Water Flow),1.1.2.3./6.6.5.6.
184536,2019-04-11T12:00:53,2018-11-05T14:30:10,43.683009999999996,-79.52595,1403 Royal York Rd,2,2.7.3.2 Exit Signs,2.7.3.2
184537,2019-01-21T12:00:43,2018-10-10T10:30:53,43.625370000000004,-79.47873,56 Annie Craig Dr,3,2.2.3.2 Maintenance of closures,2.2.3.2
184538,2018-12-20T09:30:23,2018-10-11T09:30:33,43.68525,-79.52064,105 La Rose Ave,2,2.2.2.1 Damaged fire separations,2.2.2.1
184539,2018-12-19T16:00:31,2018-10-10T11:30:40,43.62513,-79.47882,60 Annie Craig Dr,3,2.4.1.1 Accumulation of combustible materials,2.4.1.1
184540,2018-11-01T00:00:00,2018-10-12T00:00:00,43.75667,-79.40778,51 Harrison Garden Blvd,18,,
184541,2018-10-31T10:30:05,2018-10-11T10:10:11,43.68737,-79.39593,49 St Clair Ave W,12,,
184542,2019-01-17T15:13:28,2018-12-07T08:57:02,43.69381,-79.30259000000001,165 Barrington Ave,19,1.1.2.1 Records to be prepared,1.1.2.1
184543,2019-02-27T09:15:46,2018-12-11T16:00:57,43.65575,-79.36788,275 Shuter St,13,2.2.2.1 Damaged fire separations,2.2.2.1
184544,2018-11-21T16:36:21,2018-10-29T16:59:53,43.69565,-79.29128,9 Crescent Pl,19,2.2.3.2 Maintenance of closures,2.2.3.2
184545,2019-01-02T11:31:29,2018-10-26T10:27:36,43.70296,-79.28102,1 Firvalley Crt,20,2.2.3.2 Maintenance of closures,2.2.3.2
184546,2019-02-06T08:47:06,2018-11-07T13:52:42,43.69986,-79.28493,263 Pharmacy Ave,20,6.5.4.2 Test flushing,6.5.4.2
184547,2019-02-06T08:47:06,2018-11-07T13:52:42,43.69986,-79.28493,263 Pharmacy Ave,20,6.5.6.5 Spare sprinkler heads,6.5.6.5
184548,2019-02-21T11:12:35,2018-10-15T09:02:34,43.76095,-79.38934,32 Carluke Cres,15,1.1.2.3./6.5.5.2. Records of Test (Sprinkler Alarm Test),1.1.2.3./6.5.5.2.
184549,2019-01-10T12:12:21,2019-01-09T13:05:54,43.63858,-79.39936,70 Queens Wharf Rd,10,,
184550,2019-01-24T13:38:10,2019-01-15T16:30:17,43.68231,-79.35795,980 Broadview Ave,14,,
184551,2019-02-01T14:09:06,2019-01-09T08:27:45,43.72889,-79.54672,75 Tandridge Cres,1,,
184552,2019-03-12T16:14:09,2019-01-10T14:10:20,43.696670000000005,-79.39231,119 Merton St,12,,
184553,2019-01-09T11:29:11,2019-01-09T11:29:11,43.75956,-79.23016,55 Greenbrae Crct,24,,
184554,2019-01-10T17:00:49,2019-01-10T17:00:25,43.75356,-79.36205,740 York Mills Rd,15,,
184555,2019-01-15T12:00:01,2019-01-14T09:00:18,43.6816,-79.33402,145 Strathmore Blvd,14,,
184556,2019-01-18T16:05:45,2019-01-18T16:05:45,43.77639,-79.41575999999999,5444 Yonge St,18,,
184557,2019-01-17T16:00:08,2019-01-15T12:30:09,43.74858,-79.4373,4190 Bathurst St,6,6.4.1.3 Fire department connections,6.4.1.3
184558,2019-08-07T09:44:14,2019-02-04T09:04:23,43.76205,-79.21144,3827 Lawrence Ave E,24,,
184559,2019-01-16T15:13:18,2019-01-16T12:00:57,43.77906,-79.32448000000001,2743 Victoria Park Ave,22,,
184560,2019-01-31T15:47:42,2019-01-18T15:13:11,43.63149,-79.47263000000001,1 Palace Pier Crt,3,,
184561,2019-01-18T12:42:46,2019-01-17T08:47:09,43.776709999999994,-79.31913,2008 Pharmacy Ave,22,,
184562,2019-01-25T11:09:55,2019-01-22T12:34:55,43.74774,-79.57966,40 Panorama Crt,1,2.2.3.2 Maintenance of closures,2.2.3.2
184563,2019-01-30T15:15:52,2019-01-21T00:00:00,43.66726,-79.44641,1011 Lansdowne Ave,9,,
184564,2019-02-26T15:13:36,2019-01-22T09:54:34,43.68567,-79.40403,268 Poplar Plains Rd,12,,
184565,2019-09-05T12:26:10,2019-04-30T11:10:12,43.69575,-79.29420999999999,9 Crescent Town Rd,19,2.7.3.3 Emergency lighting,2.7.3.3
184566,2019-02-05T15:30:25,2019-01-25T14:30:22,43.66527,-79.34103,1190 Dundas St E,14,,
184567,2019-04-03T07:44:00,2019-02-08T11:30:00,43.70896,-79.38828000000001,322 Eglinton Ave E,15,2.2.3.2 Maintenance of closures,2.2.3.2
184568,2019-04-03T07:44:00,2019-02-08T11:30:00,43.70896,-79.38828000000001,322 Eglinton Ave E,15,"6.2.7.1 Inspection, Testing and Maintenance ",6.2.7.1
184569,2019-01-25T10:15:00,2019-01-23T11:30:38,43.69014,-79.35211,72 Gamble Ave,14,,
184570,2019-06-26T11:30:11,2019-01-24T16:00:03,43.65047,-79.5686,511 The West Mall,2,6.3.1.2 Monitoring,6.3.1.2
184571,2019-06-28T11:42:32,2019-01-31T16:56:31,43.639990000000004,-79.58458,335 Mill Rd,2,2.7.3.2 Exit Signs,2.7.3.2
184572,2019-01-29T11:18:30,2019-01-29T11:18:30,43.64695,-79.39239,87 Peter St,10,,
184573,2019-04-25T09:48:03,2019-02-07T10:17:39,43.67306,-79.49359,777 Jane St,5,6.3.1.2 Monitoring,6.3.1.2
184574,2019-04-16T13:21:25,2019-02-07T10:37:07,43.67347,-79.49377,787 Jane St,5,6.4.3.7. Fire Department Connections ,6.4.3.7
184575,2019-04-30T09:51:35,2019-02-07T11:35:49,43.67408,-79.4944,797 Jane St,5,2.2.2.1 Damaged fire separations,2.2.2.1
184576,2019-04-30T09:51:35,2019-02-07T11:35:49,43.67408,-79.4944,797 Jane St,5,B.6.4.2.6.(1) STANDPIPE IDENTIFICATION,6.4.2.6. (1)
184577,2019-05-02T09:07:29,2019-01-30T15:30:15,43.67238,-79.49294,220 Woolner Ave,5,1.1.2.3./6.5.5.5. Records of Test (Water Supply Pressure Test),1.1.2.3./6.5.5.5.
184578,2019-07-19T16:08:36,2019-01-30T16:01:02,43.707229999999996,-79.48616,1550 Lawrence Ave W,5,6.3.1.4 Fire Alarm Maintenance ,6.3.1.4
184579,2019-05-30T16:30:16,2019-01-28T14:30:12,43.68865,-79.50343000000001,55 Emmett Ave,5,2.2.3.2 Maintenance of closures,2.2.3.2
184580,2019-05-02T09:23:39,2019-01-30T15:24:29,43.672259999999994,-79.49351,230 Woolner Ave,5,1.1.2.3./6.6.3.5. Records of Test (Fire Pump),1.1.2.3./6.6.3.5.
184581,2019-05-27T17:11:01,2019-01-30T15:36:06,43.70892,-79.47943000000001,1440 Lawrence Ave W,5,6.3.1.2 Monitoring,6.3.1.2
184582,2019-07-15T08:34:24,2019-03-27T11:12:46,43.70434,-79.52866,2260 Weston Rd,5,1.1.2.3 Records to be made available on request,1.1.2.3
184583,2019-07-15T08:34:24,2019-03-27T11:12:46,43.70434,-79.52866,2260 Weston Rd,5,2.3.2.1 Flame resistance of textiles,2.3.2.1
184584,2019-07-15T08:34:24,2019-03-27T11:12:46,43.70434,-79.52866,2260 Weston Rd,5,6.5.1.5 Obstructions,6.5.1.5
184585,2019-01-31T16:23:35,2019-01-29T15:06:31,43.64712,-79.52646,50 Cordova Ave,3,,
184586,2019-01-30T12:00:38,2019-01-30T12:00:38,43.68231,-79.35795,980 Broadview Ave,14,,
184587,2019-06-28T10:30:30,2019-03-12T11:00:19,43.692029999999995,-79.46814,2468 Eglinton Ave W,5,2.7.2.1 Door release hardware,2.7.2.1
184588,2019-04-01T09:30:30,2019-02-07T13:00:28,43.65331,-79.35672,75 Cooperage St,13,1.1.2.1 Records to be prepared,1.1.2.1
184589,2019-04-01T09:30:30,2019-02-07T13:00:28,43.65331,-79.35672,75 Cooperage St,13,2.2.2.1 Damaged fire separations,2.2.2.1
184590,2019-05-06T09:27:29,2019-01-31T12:00:18,43.69992,-79.31803000000001,1501 Woodbine Ave,19,,
